"Day","Time","Wind","Visibility","Weather","Sky","Air.Temp","DewPt","Max6hr","Min6hr","Humidity","WindChill","AltimeterPressure","X1hrPrecip","X3hrPrecip","X6hrPrecip","Date","DateTime","HeatIndex","SeaLevelPressure"
"11","20:35","N 12","10","Overcast","OVC013","69","67",NA,NA,"95%",NA,"29.71",NA,NA,NA,"2015-06-11",2015-06-11 20:35:00,NA,NA
"11","20:15","N 14 G 18","10","Overcast","OVC011","69","68",NA,NA,"95%",NA,"29.7",NA,NA,NA,"2015-06-11",2015-06-11 20:15:00,NA,NA
"11","19:55","N 14","10","Overcast","SCT009 BKN014 OVC021","70","68",NA,NA,"94%",NA,"29.69",NA,NA,NA,"2015-06-11",2015-06-11 19:55:00,NA,NA
"11","19:35","N 14","10","Overcast","SCT010 OVC014","70","68",NA,NA,"95%",NA,"29.68",NA,NA,NA,"2015-06-11",2015-06-11 19:35:00,NA,NA
"11","19:15","N 13 G 23","10","Overcast","OVC010","70","69",NA,NA,"95%",NA,"29.68",NA,NA,NA,"2015-06-11",2015-06-11 19:15:00,NA,NA
"11","18:55","N 17 G 23","10","Overcast","OVC010","71","69","78","71","93%",NA,"29.67",NA,NA,"0.02","2015-06-11",2015-06-11 18:55:00,NA,NA
"11","18:35","N 16 G 23","10","Overcast","OVC006","71","69",NA,NA,"94%",NA,"29.67",NA,NA,NA,"2015-06-11",2015-06-11 18:35:00,NA,NA
"11","18:15","N 16 G 22","10","Overcast","OVC006","72","69",NA,NA,"93%",NA,"29.66",NA,NA,NA,"2015-06-11",2015-06-11 18:15:00,NA,NA
"11","17:55","N 20 G 24","10","Overcast","OVC008","71","70",NA,NA,"96%",NA,"29.65",NA,NA,NA,"2015-06-11",2015-06-11 17:55:00,NA,NA
"11","17:35","N 16 G 21","10","Overcast","BKN010 BKN047 OVC080","73","71",NA,NA,"94%",NA,"29.65",NA,NA,NA,"2015-06-11",2015-06-11 17:35:00,NA,NA
"11","17:15","N 17","10","Thunderstorm in Vicinity","SCT007 SCT012 OVC080","77","71",NA,NA,"81%",NA,"29.65",NA,NA,NA,"2015-06-11",2015-06-11 17:15:00,"79",NA
"11","16:55","N 10","10","Overcast","SCT008 BKN034 OVC080","76","74",NA,NA,"95%",NA,"29.64",NA,NA,NA,"2015-06-11",2015-06-11 16:55:00,"75",NA
"11","16:35","N 12","10","Mostly Cloudy","SCT006 SCT037 BKN090","77","75",NA,NA,"94%",NA,"29.64",NA,NA,NA,"2015-06-11",2015-06-11 16:35:00,"78",NA
"11","16:15","NE 7","10","Mostly Cloudy","BKN037 BKN046 BKN060","77","75",NA,NA,"96%",NA,"29.63",NA,NA,NA,"2015-06-11",2015-06-11 16:15:00,"78",NA
"11","15:55","NE 6","10","Light Rain","SCT028 SCT040 BKN050","75","74",NA,NA,"95%",NA,"29.64",NA,"0.02",NA,"2015-06-11",2015-06-11 15:55:00,NA,NA
"11","15:35","NE 5","10","Thunderstorm Light Rain in Vicinity","SCT042 SCT055 SCT080","75","74",NA,NA,"95%",NA,"29.63",NA,NA,NA,"2015-06-11",2015-06-11 15:35:00,NA,NA
"11","15:15","NE 8","10","Mostly Cloudy","SCT036 SCT046 BKN090","76","74",NA,NA,"95%",NA,"29.63",NA,NA,NA,"2015-06-11",2015-06-11 15:15:00,"75",NA
"11","14:55","NE 7","10","Overcast","SCT010 BKN036 OVC075","74","73",NA,NA,"96%",NA,"29.65","0.02",NA,NA,"2015-06-11",2015-06-11 14:55:00,NA,NA
"11","14:35","N 10","10","Overcast","SCT010 BKN021 OVC026","74","73",NA,NA,"95%",NA,"29.66","0.01",NA,NA,"2015-06-11",2015-06-11 14:35:00,NA,NA
"11","14:15","NE 10","7","Heavy Rain","BKN024 BKN036 OVC050","74","73",NA,NA,"94%",NA,"29.65","0.01",NA,NA,"2015-06-11",2015-06-11 14:15:00,NA,NA
"11","13:55","NE 8","10","Overcast","SCT022 BKN037 OVC060","75","72",NA,NA,"90%",NA,"29.67",NA,NA,NA,"2015-06-11",2015-06-11 13:55:00,NA,NA
"11","13:35","E 8","10","Overcast","SCT021 BKN029 OVC037","76","72",NA,NA,"89%",NA,"29.67",NA,NA,NA,"2015-06-11",2015-06-11 13:35:00,"76",NA
"11","13:15","E 8","10","Overcast","SCT018 BKN026 OVC037","76","72",NA,NA,"88%",NA,"29.68",NA,NA,NA,"2015-06-11",2015-06-11 13:15:00,"76",NA
"11","12:55","SE 7","10","Mostly Cloudy","SCT026 BKN032 BKN120","77","71","77","67","83%",NA,"29.68",NA,NA,"1.1","2015-06-11",2015-06-11 12:55:00,"78",NA
"11","12:35","SE 8","10","Partly Cloudy","SCT012 SCT024 SCT028","76","72",NA,NA,"86%",NA,"29.68",NA,NA,NA,"2015-06-11",2015-06-11 12:35:00,"76",NA
"11","12:15","SE 9","10","Mostly Cloudy","SCT012 BKN085 BKN120","75","72",NA,NA,"90%",NA,"29.69",NA,NA,NA,"2015-06-11",2015-06-11 12:15:00,NA,NA
"11","11:55","SE 8","10","Mostly Cloudy","SCT016 SCT021 BKN085","73","71",NA,NA,"92%",NA,"29.69",NA,NA,NA,"2015-06-11",2015-06-11 11:55:00,NA,NA
"11","11:35","SE 8","10","Overcast","SCT016 BKN022 OVC075","72","69",NA,NA,"92%",NA,"29.7",NA,NA,NA,"2015-06-11",2015-06-11 11:35:00,NA,NA
"11","11:15","SE 9","10","Overcast","SCT016 SCT020 OVC075","71","69",NA,NA,"95%",NA,"29.7",NA,NA,NA,"2015-06-11",2015-06-11 11:15:00,NA,NA
"11","10:55","SE 10","10","Overcast","BKN018 BKN026 OVC075","69","69",NA,NA,"97%",NA,"29.7",NA,NA,NA,"2015-06-11",2015-06-11 10:55:00,NA,NA
"11","10:35","SE 7","10","Overcast","BKN017 OVC023","69","68",NA,NA,"97%",NA,"29.72",NA,NA,NA,"2015-06-11",2015-06-11 10:35:00,NA,NA
"11","10:15","E 9","10","Overcast","SCT009 BKN013 OVC017","68","67",NA,NA,"98%",NA,"29.73",NA,NA,NA,"2015-06-11",2015-06-11 10:15:00,NA,NA
"11","09:55","E 8","10","Overcast","OVC007","68","68",NA,NA,"98%",NA,"29.74","0.06","1.1",NA,"2015-06-11",2015-06-11 09:55:00,NA,NA
"11","09:35","N 5","10","Light Rain","BKN007 OVC014","69","68",NA,NA,"98%",NA,"29.76","0.06",NA,NA,"2015-06-11",2015-06-11 09:35:00,NA,NA
"11","09:15","SE 7","7","Rain","SCT003 BKN009 OVC014","69","68",NA,NA,"98%",NA,"29.73","0.01",NA,NA,"2015-06-11",2015-06-11 09:15:00,NA,NA
"11","08:55","NW 7","5","Rain","SCT002 BKN008 OVC014","68","67",NA,NA,"98%",NA,"29.74","0.55",NA,NA,"2015-06-11",2015-06-11 08:55:00,NA,NA
"11","08:35","E 6","1","Heavy Rain","BKN004 OVC009","68","67",NA,NA,"98%",NA,"29.74","0.44",NA,NA,"2015-06-11",2015-06-11 08:35:00,NA,NA
"11","08:15","Calm","2","Heavy Rain","BKN014 OVC019","68","67",NA,NA,"98%",NA,"29.73","0.1",NA,NA,"2015-06-11",2015-06-11 08:15:00,NA,NA
"11","07:55","S 5 G 10","2","Heavy Rain","BKN014 BKN020 OVC026","68","67",NA,NA,"98%",NA,"29.73","0.47",NA,NA,"2015-06-11",2015-06-11 07:55:00,NA,NA
"11","07:35","S 13","2.5","Heavy Rain","SCT009 BKN017 OVC034","68","67",NA,NA,"98%",NA,"29.74","0.26",NA,NA,"2015-06-11",2015-06-11 07:35:00,NA,NA
"11","07:15","S 13","4","Thunderstorm Rain in Vicinity","SCT007 BKN025 OVC040","68","67",NA,NA,"97%",NA,"29.75","0.11",NA,NA,"2015-06-11",2015-06-11 07:15:00,NA,NA
"11","06:55","S 12","4","Thunderstorm Heavy Rain in Vicinity","SCT003 BKN042 OVC055","67","66","73","65","98%",NA,"29.75","0.18",NA,"0.57","2015-06-11",2015-06-11 06:55:00,NA,NA
"11","06:35","SE 10","5","Thunderstorm Rain","BKN003 BKN028 OVC075","67","66",NA,NA,"98%",NA,"29.73","0.08",NA,NA,"2015-06-11",2015-06-11 06:35:00,NA,NA
"11","06:15","SE 10","5","Rain","SCT003 BKN070 OVC090","66","65",NA,NA,"97%",NA,"29.72","0.03",NA,NA,"2015-06-11",2015-06-11 06:15:00,NA,NA
"11","05:55","E 8","4","Light Rain","SCT003 BKN075 OVC090","65","65",NA,NA,"98%",NA,"29.72","0.1",NA,NA,"2015-06-11",2015-06-11 05:55:00,NA,NA
"11","05:35","SE 5","5","Rain","BKN003 OVC026","65","65",NA,NA,"98%",NA,"29.74","0.08",NA,NA,"2015-06-11",2015-06-11 05:35:00,NA,NA
"11","05:15","SE 8","4","Rain","BKN003 BKN021 OVC037","65","64",NA,NA,"98%",NA,"29.74","0.05",NA,NA,"2015-06-11",2015-06-11 05:15:00,NA,NA
"11","04:55","E 7","4","Rain","SCT005 BKN030 OVC055","65","64",NA,NA,"97%",NA,"29.74","0.13",NA,NA,"2015-06-11",2015-06-11 04:55:00,NA,NA
"11","04:35","E 7","5","Rain","OVC005","65","64",NA,NA,"97%",NA,"29.75","0.08",NA,NA,"2015-06-11",2015-06-11 04:35:00,NA,NA
"11","04:15","NE 7","4","Rain","BKN005 BKN022 OVC030","65","64",NA,NA,"97%",NA,"29.75","0.04",NA,NA,"2015-06-11",2015-06-11 04:15:00,NA,NA
"11","03:55","NE 13","4","Rain","SCT007 BKN041 OVC060","65","64",NA,NA,"96%",NA,"29.77","0.12","0.15",NA,"2015-06-11",2015-06-11 03:55:00,NA,NA
"11","03:35","NE 10","7","Rain","SCT042 SCT050 OVC065","65","64",NA,NA,"96%",NA,"29.77","0.05",NA,NA,"2015-06-11",2015-06-11 03:35:00,NA,NA
"11","03:15","N 15","10","Light Rain","BKN065 BKN100 OVC120","66","64",NA,NA,"94%",NA,"29.75",NA,NA,NA,"2015-06-11",2015-06-11 03:15:00,NA,NA
"11","02:55","N 14 G 18","10","Light Rain","SCT065 SCT080 BKN120","66","65",NA,NA,"95%",NA,"29.75","0.02",NA,NA,"2015-06-11",2015-06-11 02:55:00,NA,NA
"11","02:35","N 15 G 24","10","Light Rain","SCT060 BKN090","66","65",NA,NA,"95%",NA,"29.74","0.01",NA,NA,"2015-06-11",2015-06-11 02:35:00,NA,NA
"13","02:15","S 3","4","Fog/Mist","OVC032","64","64",NA,NA,"98%",NA,"29.89",NA,NA,NA,"2015-06-13",2015-06-13 02:15:00,NA,NA
"13","01:55","Calm","3","Fog/Mist","OVC032","64","64",NA,NA,"98%",NA,"29.89",NA,NA,NA,"2015-06-13",2015-06-13 01:55:00,NA,NA
"13","01:35","Calm","3","Fog/Mist","SCT022 OVC032","64","64",NA,NA,"98%",NA,"29.9",NA,NA,NA,"2015-06-13",2015-06-13 01:35:00,NA,NA
"13","01:15","S 3","4","Fog/Mist","SCT022 OVC032","64","64",NA,NA,"98%",NA,"29.91",NA,NA,NA,"2015-06-13",2015-06-13 01:15:00,NA,NA
"13","00:55","Calm","5","Fog/Mist","OVC032","64","63","66","64","96%",NA,"29.91",NA,NA,NA,"2015-06-13",2015-06-13 00:55:00,NA,NA
"13","00:35","Calm","5","Fog/Mist","OVC032","64","64",NA,NA,"97%",NA,"29.92",NA,NA,NA,"2015-06-13",2015-06-13 00:35:00,NA,NA
"13","00:15","Calm","5","Fog/Mist","SCT023 OVC030","64","64",NA,NA,"98%",NA,"29.92",NA,NA,NA,"2015-06-13",2015-06-13 00:15:00,NA,NA
"12","23:55","Calm","5","Fog/Mist","SCT023 OVC030","64","64",NA,NA,"98%",NA,"29.91",NA,NA,NA,"2015-06-12",2015-06-12 23:55:00,NA,NA
"12","23:35","Calm","5","Fog/Mist","OVC030","64","64",NA,NA,"98%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 23:35:00,NA,NA
"12","23:15","Calm","5","Fog/Mist","OVC032","64","64",NA,NA,"98%",NA,"29.91",NA,NA,NA,"2015-06-12",2015-06-12 23:15:00,NA,NA
"12","22:55","Calm","5","Fog/Mist","SCT023 OVC032","64","64",NA,NA,"97%",NA,"29.91",NA,NA,NA,"2015-06-12",2015-06-12 22:55:00,NA,NA
"12","22:35","Calm","5","Fog/Mist","SCT017 SCT025 OVC032","64","63",NA,NA,"97%",NA,"29.91",NA,NA,NA,"2015-06-12",2015-06-12 22:35:00,NA,NA
"12","22:15","Calm","7","Overcast","OVC032","65","63",NA,NA,"94%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 22:15:00,NA,NA
"12","21:55","Calm","7","Overcast","SCT020 SCT028 OVC032","65","64",NA,NA,"96%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 21:55:00,NA,NA
"12","21:35","Calm","7","Overcast","SCT024 OVC032","65","63",NA,NA,"94%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 21:35:00,NA,NA
"12","21:15","Calm","7","Overcast","OVC030","65","64",NA,NA,"95%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 21:15:00,NA,NA
"12","20:55","Calm","7","Overcast","BKN021 OVC027","65","63",NA,NA,"95%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 20:55:00,NA,NA
"12","20:35","Calm","7","Overcast","OVC021","65","63",NA,NA,"92%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 20:35:00,NA,NA
"12","20:15","Calm","7","Overcast","OVC021","65","63",NA,NA,"92%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 20:15:00,NA,NA
"12","19:55","Calm","7","Overcast","SCT010 BKN017 OVC026","65","63",NA,NA,"90%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 19:55:00,NA,NA
"12","19:35","Calm","7","Overcast","SCT010 BKN017 OVC026","66","62",NA,NA,"87%",NA,"29.89",NA,NA,NA,"2015-06-12",2015-06-12 19:35:00,NA,NA
"12","19:15","Calm","7","Overcast","SCT017 OVC028","66","62",NA,NA,"89%",NA,"29.88",NA,NA,NA,"2015-06-12",2015-06-12 19:15:00,NA,NA
"12","18:55","Calm","7","Overcast","OVC028","65","63","67","65","90%",NA,"29.88",NA,NA,NA,"2015-06-12",2015-06-12 18:55:00,NA,NA
"12","18:35","Calm","7","Overcast","SCT021 BKN030 OVC095","65","63",NA,NA,"92%",NA,"29.88",NA,NA,NA,"2015-06-12",2015-06-12 18:35:00,NA,NA
"12","18:15","N 6","10","Overcast","OVC021","65","63",NA,NA,"92%",NA,"29.88",NA,NA,NA,"2015-06-12",2015-06-12 18:15:00,NA,NA
"12","17:55","Calm","10","Overcast","OVC023","65","63",NA,NA,"93%",NA,"29.89",NA,NA,NA,"2015-06-12",2015-06-12 17:55:00,NA,NA
"12","17:35","Calm","4","Fog/Mist","OVC020","65","63",NA,NA,"95%",NA,"29.89",NA,NA,NA,"2015-06-12",2015-06-12 17:35:00,NA,NA
"12","17:15","N 3","7","Drizzle","OVC018","65","63",NA,NA,"90%",NA,"29.89",NA,NA,NA,"2015-06-12",2015-06-12 17:15:00,NA,NA
"12","16:55","Calm","10","Light Rain","OVC018","66","63",NA,NA,"90%",NA,"29.89",NA,NA,NA,"2015-06-12",2015-06-12 16:55:00,NA,NA
"12","16:35","Calm","7","Light Rain","OVC016","66","61",NA,NA,"85%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 16:35:00,NA,NA
"12","16:15","Calm","10","Light Rain","OVC016","65","61",NA,NA,"86%",NA,"29.91",NA,NA,NA,"2015-06-12",2015-06-12 16:15:00,NA,NA
"12","15:55","Calm","10","Light Drizzle","OVC016","66","61",NA,NA,"84%",NA,"29.91",NA,NA,NA,"2015-06-12",2015-06-12 15:55:00,NA,NA
"12","15:35","Calm","10","Light Rain","OVC016","66","60",NA,NA,"82%",NA,"29.91",NA,NA,NA,"2015-06-12",2015-06-12 15:35:00,NA,NA
"12","15:15","NE 3","10","Light Rain","OVC016","66","60",NA,NA,"82%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 15:15:00,NA,NA
"12","14:55","Calm","10","Overcast","OVC016","66","60",NA,NA,"80%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 14:55:00,NA,NA
"12","14:35","Calm","10","Overcast","OVC016","66","59",NA,NA,"80%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 14:35:00,NA,NA
"12","14:15","Calm","10","Overcast","OVC014","66","60",NA,NA,"81%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 14:15:00,NA,NA
"12","13:55","Calm","10","Overcast","OVC014","65","60",NA,NA,"82%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 13:55:00,NA,NA
"12","13:35","N 3","10","Overcast","OVC014","65","60",NA,NA,"82%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 13:35:00,NA,NA
"12","13:15","N 8","10","Mostly Cloudy","BKN014","66","60",NA,NA,"83%",NA,"29.89",NA,NA,NA,"2015-06-12",2015-06-12 13:15:00,NA,NA
"12","12:55","N 14","10","Mostly Cloudy","BKN012 BKN017","67","60","67","62","79%",NA,"29.88",NA,NA,NA,"2015-06-12",2015-06-12 12:55:00,NA,NA
"12","12:35","N 12","10","Overcast","OVC010","65","61",NA,NA,"88%",NA,"29.88",NA,NA,NA,"2015-06-12",2015-06-12 12:35:00,NA,NA
"12","12:15","N 7","10","Overcast","OVC010","64","62",NA,NA,"90%",NA,"29.89",NA,NA,NA,"2015-06-12",2015-06-12 12:15:00,NA,NA
"12","11:55","NE 9","10","Overcast","BKN013 OVC030","66","62",NA,NA,"88%",NA,"29.88",NA,NA,NA,"2015-06-12",2015-06-12 11:55:00,NA,NA
"12","11:35","N 3","3","Fog/Mist","OVC009","63","62",NA,NA,"97%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 11:35:00,NA,NA
"12","11:15","N 3","3","Fog/Mist","OVC009","63","61",NA,NA,"96%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 11:15:00,NA,NA
"12","10:55","N 3","4","Fog/Mist","OVC009","63","61",NA,NA,"94%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 10:55:00,NA,NA
"12","10:35","NW 3","7","Overcast","OVC009","63","61",NA,NA,"93%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 10:35:00,NA,NA
"12","10:15","Calm","7","Overcast","OVC009","63","61",NA,NA,"93%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 10:15:00,NA,NA
"12","09:55","N 5","7","Overcast","OVC009","63","61",NA,NA,"94%",NA,"29.91",NA,NA,NA,"2015-06-12",2015-06-12 09:55:00,NA,NA
"12","09:35","N 6","7","Overcast","BKN009 OVC013","63","61",NA,NA,"93%",NA,"29.9",NA,NA,NA,"2015-06-12",2015-06-12 09:35:00,NA,NA
"12","09:15","N 8","5","Fog/Mist","OVC007","62","61",NA,NA,"96%",NA,"29.89",NA,NA,NA,"2015-06-12",2015-06-12 09:15:00,NA,NA
"12","08:55","N 6","7","Overcast","OVC009","62","61",NA,NA,"94%",NA,"29.89",NA,NA,NA,"2015-06-12",2015-06-12 08:55:00,NA,NA
"12","08:35","N 8","10","Overcast","OVC009","63","61",NA,NA,"94%",NA,"29.87",NA,NA,NA,"2015-06-12",2015-06-12 08:35:00,NA,NA
"12","08:15","N 12","7","Overcast","OVC009","62","61",NA,NA,"96%",NA,"29.86",NA,NA,NA,"2015-06-12",2015-06-12 08:15:00,NA,NA
"12","07:55","N 12","10","Overcast","OVC009","62","60",NA,NA,"94%",NA,"29.86",NA,NA,NA,"2015-06-12",2015-06-12 07:55:00,NA,NA
"12","07:35","N 10","10","Overcast","OVC011","63","61",NA,NA,"94%",NA,"29.85",NA,NA,NA,"2015-06-12",2015-06-12 07:35:00,NA,NA
"12","07:15","N 9","10","Overcast","OVC009","62","61",NA,NA,"95%",NA,"29.85",NA,NA,NA,"2015-06-12",2015-06-12 07:15:00,NA,NA
"12","06:55","N 8","10","Overcast","OVC009","62","61","64","62","96%",NA,"29.84",NA,NA,NA,"2015-06-12",2015-06-12 06:55:00,NA,NA
"12","06:35","N 8","10","Overcast","OVC009","62","61",NA,NA,"96%",NA,"29.84",NA,NA,NA,"2015-06-12",2015-06-12 06:35:00,NA,NA
"12","06:15","N 9","10","Overcast","OVC009","62","61",NA,NA,"96%",NA,"29.83",NA,NA,NA,"2015-06-12",2015-06-12 06:15:00,NA,NA
"12","05:55","N 10","10","Overcast","OVC009","62","61",NA,NA,"96%",NA,"29.83",NA,NA,NA,"2015-06-12",2015-06-12 05:55:00,NA,NA
"12","05:35","N 12","10","Overcast","OVC009","62","61",NA,NA,"96%",NA,"29.82",NA,NA,NA,"2015-06-12",2015-06-12 05:35:00,NA,NA
"12","05:15","N 9","10","Overcast","OVC009","62","61",NA,NA,"96%",NA,"29.82",NA,NA,NA,"2015-06-12",2015-06-12 05:15:00,NA,NA
"12","04:55","N 8","10","Overcast","OVC009","62","61",NA,NA,"96%",NA,"29.82",NA,NA,NA,"2015-06-12",2015-06-12 04:55:00,NA,NA
"12","04:35","N 10","10","Overcast","OVC009","62","61",NA,NA,"97%",NA,"29.81",NA,NA,NA,"2015-06-12",2015-06-12 04:35:00,NA,NA
"12","04:15","N 9","10","Overcast","OVC009","63","61",NA,NA,"95%",NA,"29.81",NA,NA,NA,"2015-06-12",2015-06-12 04:15:00,NA,NA
"12","03:55","N 9","10","Overcast","OVC011","63","61",NA,NA,"96%",NA,"29.81",NA,NA,NA,"2015-06-12",2015-06-12 03:55:00,NA,NA
"12","03:35","N 8","10","Overcast","BKN011 OVC014","63","62",NA,NA,"96%",NA,"29.81",NA,NA,NA,"2015-06-12",2015-06-12 03:35:00,NA,NA
"12","03:15","N 9","10","Overcast","BKN009 OVC014","63","62",NA,NA,"95%",NA,"29.8",NA,NA,NA,"2015-06-12",2015-06-12 03:15:00,NA,NA
"12","02:55","N 9","10","Overcast","OVC009","64","62",NA,NA,"95%",NA,"29.8",NA,NA,NA,"2015-06-12",2015-06-12 02:55:00,NA,NA
"12","02:35","N 6","10","Overcast","OVC009","64","62",NA,NA,"95%",NA,"29.81",NA,NA,NA,"2015-06-12",2015-06-12 02:35:00,NA,NA
"14","02:15","S 3","7","Partly Cloudy","SCT031 SCT043","67","67",NA,NA,"99%",NA,"29.88",NA,NA,NA,"2015-06-14",2015-06-14 02:15:00,NA,NA
"14","01:55","Calm","5","Fog/Mist","SCT030 BKN041","68","67",NA,NA,"99%",NA,"29.88",NA,NA,NA,"2015-06-14",2015-06-14 01:55:00,NA,NA
"14","01:35","S 5","4","Fog/Mist","SCT023 SCT028 BKN041","67","67",NA,NA,"99%",NA,"29.89",NA,NA,NA,"2015-06-14",2015-06-14 01:35:00,NA,NA
"14","01:15","S 5","5","Fog/Mist","SCT030 BKN041","67","67",NA,NA,"99%",NA,"29.89",NA,NA,NA,"2015-06-14",2015-06-14 01:15:00,NA,NA
"14","00:55","S 3","4","Fog/Mist","SCT032 SCT041","67","67","74","67","98%",NA,"29.89",NA,NA,NA,"2015-06-14",2015-06-14 00:55:00,NA,NA
"14","00:35","S 3","5","Fog/Mist","CLR","67","67",NA,NA,"99%",NA,"29.89",NA,NA,NA,"2015-06-14",2015-06-14 00:35:00,NA,NA
"14","00:15","S 5","7","Fair","CLR","67","67",NA,NA,"99%",NA,"29.89",NA,NA,NA,"2015-06-14",2015-06-14 00:15:00,NA,NA
"13","23:55","S 5","7","Fair","CLR","67","67",NA,NA,"98%",NA,"29.89",NA,NA,NA,"2015-06-13",2015-06-13 23:55:00,NA,NA
"13","23:35","SE 3","10","Fair","CLR","68","68",NA,NA,"98%",NA,"29.88",NA,NA,NA,"2015-06-13",2015-06-13 23:35:00,NA,NA
"13","23:15","Calm","10","Fair","CLR","69","68",NA,NA,"97%",NA,"29.88",NA,NA,NA,"2015-06-13",2015-06-13 23:15:00,NA,NA
"13","22:55","SE 3","10","Fair","CLR","69","68",NA,NA,"96%",NA,"29.88",NA,NA,NA,"2015-06-13",2015-06-13 22:55:00,NA,NA
"13","22:35","SE 3","10","Fair","CLR","70","68",NA,NA,"95%",NA,"29.88",NA,NA,NA,"2015-06-13",2015-06-13 22:35:00,NA,NA
"13","22:15","SE 3","10","Fair","CLR","69","68",NA,NA,"96%",NA,"29.87",NA,NA,NA,"2015-06-13",2015-06-13 22:15:00,NA,NA
"13","21:55","Calm","10","Fair","CLR","69","68",NA,NA,"97%",NA,"29.87",NA,NA,NA,"2015-06-13",2015-06-13 21:55:00,NA,NA
"13","21:35","Calm","10","Fair","CLR","71","69",NA,NA,"95%",NA,"29.86",NA,NA,NA,"2015-06-13",2015-06-13 21:35:00,NA,NA
"13","21:15","Calm","10","Fair","CLR","71","69",NA,NA,"93%",NA,"29.85",NA,NA,NA,"2015-06-13",2015-06-13 21:15:00,NA,NA
"13","20:55","Calm","10","Fair","CLR","72","69",NA,NA,"90%",NA,"29.86",NA,NA,NA,"2015-06-13",2015-06-13 20:55:00,NA,NA
"13","20:35","Calm","10","Fair","CLR","73","68",NA,NA,"86%",NA,"29.85",NA,NA,NA,"2015-06-13",2015-06-13 20:35:00,NA,NA
"13","20:15","SE 5","10","Fair","CLR","73","67",NA,NA,"80%",NA,"29.85",NA,NA,NA,"2015-06-13",2015-06-13 20:15:00,NA,NA
"13","19:55","SE 3","10","Fair","CLR","74","66",NA,NA,"77%",NA,"29.85",NA,NA,NA,"2015-06-13",2015-06-13 19:55:00,NA,NA
"13","19:35","SE 5","10","Mostly Cloudy","SCT050 BKN060","73","66",NA,NA,"78%",NA,"29.85",NA,NA,NA,"2015-06-13",2015-06-13 19:35:00,NA,NA
"13","19:15","Calm","10","Overcast","OVC050","74","66",NA,NA,"77%",NA,"29.85",NA,NA,NA,"2015-06-13",2015-06-13 19:15:00,NA,NA
"13","18:55","SE 6","10","Overcast","BKN050 OVC075","73","66","75","71","80%",NA,"29.85",NA,NA,NA,"2015-06-13",2015-06-13 18:55:00,NA,NA
"13","18:35","SE 5","10","Mostly Cloudy","BKN085","74","66",NA,NA,"77%",NA,"29.84",NA,NA,NA,"2015-06-13",2015-06-13 18:35:00,NA,NA
"13","18:15","S 7","10","Mostly Cloudy","BKN050","74","67",NA,NA,"79%",NA,"29.84",NA,NA,NA,"2015-06-13",2015-06-13 18:15:00,NA,NA
"13","17:55","SW 9","10","Overcast","SCT028 SCT034 OVC050","73","68",NA,NA,"87%",NA,"29.85",NA,NA,NA,"2015-06-13",2015-06-13 17:55:00,NA,NA
"13","17:35","S 8","10","Overcast","SCT018 BKN027 OVC035","73","67",NA,NA,"83%",NA,"29.86",NA,NA,NA,"2015-06-13",2015-06-13 17:35:00,NA,NA
"13","17:15","Calm","10","Overcast","SCT018 BKN024 OVC070","74","66",NA,NA,"74%",NA,"29.86",NA,NA,NA,"2015-06-13",2015-06-13 17:15:00,NA,NA
"13","16:55","Calm","10","Overcast","SCT020 BKN050 OVC075","74","65",NA,NA,"75%",NA,"29.86",NA,NA,NA,"2015-06-13",2015-06-13 16:55:00,NA,NA
"13","16:35","SE 3","10","Overcast","SCT018 SCT031 OVC050","75","66",NA,NA,"75%",NA,"29.87",NA,NA,NA,"2015-06-13",2015-06-13 16:35:00,NA,NA
"13","16:15","S 6","10","Overcast","SCT017 OVC029","73","66",NA,NA,"81%",NA,"29.87",NA,NA,NA,"2015-06-13",2015-06-13 16:15:00,NA,NA
"13","15:55","S 9","10","Overcast","BKN019 OVC027","73","66",NA,NA,"79%",NA,"29.87",NA,NA,NA,"2015-06-13",2015-06-13 15:55:00,NA,NA
"13","15:35","S 6","10","Overcast","BKN029 OVC041","74","65",NA,NA,"75%",NA,"29.87",NA,NA,NA,"2015-06-13",2015-06-13 15:35:00,NA,NA
